Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,24/10/2021,West,Oregon,Portland,Men's Street Footwear,29.00,119,"3,451.00","1,345.89",39%,Outlet
West Gear,1128299,24/10/2021,West,Oregon,Portland,Men's Athletic Footwear,37.00,179,"6,623.00","2,516.74",38%,Outlet
West Gear,1128299,24/10/2021,West,Oregon,Portland,Women's Street Footwear,37.00,109,"4,033.00","1,492.21",37%,Outlet
West Gear,1128299,24/10/2021,West,Oregon,Portland,Women's Athletic Footwear,34.00,114,"3,876.00","1,511.64",39%,Outlet
West Gear,1128299,24/10/2021,West,Oregon,Portland,Men's Apparel,40.00,93,"3,720.00","1,674.00",45%,Outlet
West Gear,1128299,24/10/2021,West,Oregon,Portland,Women's Apparel,41.00,123,"5,043.00","1,865.91",37%,Outlet
West Gear,1128299,24/11/2021,West,Oregon,Portland,Men's Street Footwear,34.00,190,"6,460.00","2,390.20",37%,Outlet
West Gear,1128299,24/11/2021,West,Oregon,Portland,Men's Athletic Footwear,37.00,202,"7,474.00","2,914.86",39%,Outlet
West Gear,1128299,24/11/2021,West,Oregon,Portland,Women's Street Footwear,32.00,152,"4,864.00","2,042.88",42%,Outlet
West Gear,1128299,24/11/2021,West,Oregon,Portland,Women's Athletic Footwear,39.00,149,"5,811.00","2,382.51",41%,Outlet
West Gear,1128299,24/11/2021,West,Oregon,Portland,Men's Apparel,50.00,145,"7,250.00","3,335.00",46%,Outlet
West Gear,1128299,24/11/2021,West,Oregon,Portland,Women's Apparel,53.00,165,"8,745.00","3,235.65",37%,Outlet
West Gear,1128299,23/12/2021,West,Oregon,Portland,Men's Street Footwear,51.00,225,"11,475.00","4,819.50",42%,Outlet
West Gear,1128299,23/12/2021,West,Oregon,Portland,Men's Athletic Footwear,56.00,233,"13,048.00","5,219.20",40%,Outlet
West Gear,1128299,23/12/2021,West,Oregon,Portland,Women's Street Footwear,48.00,193,"9,264.00","3,798.24",41%,Outlet
West Gear,1128299,23/12/2021,West,Oregon,Portland,Women's Athletic Footwear,53.00,165,"8,745.00","3,410.55",39%,Outlet
West Gear,1128299,23/12/2021,West,Oregon,Portland,Men's Apparel,54.00,157,"8,478.00","3,984.66",47%,Outlet
West Gear,1128299,23/12/2021,West,Oregon,Portland,Women's Apparel,55.00,201,"11,055.00","3,758.70",34%,Outlet
West Gear,1128299,17/1/2021,West,Oregon,Portland,Men's Street Footwear,28.00,120,"3,360.00","1,411.20",42%,Outlet
West Gear,1128299,17/1/2021,West,Oregon,Portland,Men's Athletic Footwear,31.00,124,"3,844.00","1,691.36",44%,Outlet
West Gear,1128299,17/1/2021,West,Oregon,Portland,Women's Street Footwear,33.00,128,"4,224.00","1,816.32",43%,Outlet
West Gear,1128299,17/1/2021,West,Oregon,Portland,Women's Athletic Footwear,34.00,78,"2,652.00","1,219.92",46%,Outlet
West Gear,1128299,17/1/2021,West,Oregon,Portland,Men's Apparel,33.00,68,"2,244.00","1,144.44",51%,Outlet
West Gear,1128299,17/1/2021,West,Oregon,Portland,Women's Apparel,34.00,140,"4,760.00","1,904.00",40%,Outlet
West Gear,1128299,17/2/2021,West,Oregon,Portland,Men's Street Footwear,24.00,175,"4,200.00","1,890.00",45%,Outlet
West Gear,1128299,17/2/2021,West,Oregon,Portland,Men's Athletic Footwear,31.00,124,"3,844.00","1,652.92",43%,Outlet
West Gear,1128299,17/2/2021,West,Oregon,Portland,Women's Street Footwear,34.00,132,"4,488.00","1,929.84",43%,Outlet
West Gear,1128299,17/2/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.00,75,"2,475.00","1,163.25",47%,Outlet
West Gear,1128299,17/2/2021,South,Louisiana,New Orleans,Men's Apparel,33.00,53,"1,749.00",822.03,47%,Outlet
West Gear,1128299,17/2/2021,South,Louisiana,New Orleans,Women's Apparel,32.00,131,"4,192.00","1,551.04",37%,Outlet
West Gear,1128299,16/3/2021,South,Louisiana,New Orleans,Men's Street Footwear,29.00,179,"5,191.00","2,387.86",46%,Outlet
West Gear,1128299,16/3/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,38.00,120,"4,560.00","2,006.40",44%,Outlet
West Gear,1128299,16/3/2021,South,Louisiana,New Orleans,Women's Street Footwear,39.00,120,"4,680.00","2,106.00",45%,Outlet
West Gear,1128299,16/3/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,43.00,96,"4,128.00","1,775.04",43%,Outlet
West Gear,1128299,16/3/2021,South,Louisiana,New Orleans,Men's Apparel,40.00,50,"2,000.00","1,020.00",51%,Outlet
West Gear,1128299,16/3/2021,South,Louisiana,New Orleans,Women's Apparel,29.00,109,"3,161.00","1,169.57",37%,Outlet
West Gear,1128299,17/4/2021,South,Louisiana,New Orleans,Men's Street Footwear,38.00,168,"6,384.00","3,000.48",47%,Outlet
West Gear,1128299,17/4/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,36.00,107,"3,852.00","1,771.92",46%,Outlet
West Gear,1128299,17/4/2021,South,Louisiana,New Orleans,Women's Street Footwear,40.00,120,"4,800.00","2,016.00",42%,Outlet
West Gear,1128299,17/4/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,27.00,91,"2,457.00","1,105.65",45%,Outlet
West Gear,1128299,17/4/2021,South,Louisiana,New Orleans,Men's Apparel,34.00,56,"1,904.00",971.04,51%,Outlet
West Gear,1128299,17/4/2021,South,Louisiana,New Orleans,Women's Apparel,39.00,123,"4,797.00","1,774.89",37%,Outlet
West Gear,1128299,18/5/2021,South,Louisiana,New Orleans,Men's Street Footwear,32.00,176,"5,632.00","2,421.76",43%,Outlet
West Gear,1128299,18/5/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,40.00,128,"5,120.00","2,252.80",44%,Outlet
West Gear,1128299,18/5/2021,South,Louisiana,New Orleans,Women's Street Footwear,37.00,136,"5,032.00","2,113.44",42%,Outlet
West Gear,1128299,18/5/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33.00,101,"3,333.00","1,433.19",43%,Outlet
West Gear,1128299,18/5/2021,South,Louisiana,New Orleans,Men's Apparel,32.00,77,"2,464.00","1,182.72",48%,Outlet
West Gear,1128299,18/5/2021,South,Louisiana,New Orleans,Women's Apparel,46.00,178,"8,188.00","3,275.20",40%,Outlet
West Gear,1128299,17/6/2021,South,Louisiana,New Orleans,Men's Street Footwear,47.00,256,"12,032.00","5,655.04",47%,Outlet
West Gear,1128299,17/6/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,55.00,224,"12,320.00","5,544.00",45%,Outlet
West Gear,1128299,17/6/2021,South,Louisiana,New Orleans,Women's Street Footwear,55.00,210,"11,550.00","5,082.00",44%,Outlet
West Gear,1128299,17/6/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,59.00,184,"10,856.00","5,102.32",47%,Outlet
West Gear,1128299,17/6/2021,South,Louisiana,New Orleans,Men's Apparel,70.00,153,"10,710.00","5,033.70",47%,Outlet
West Gear,1128299,17/6/2021,South,Louisiana,New Orleans,Women's Apparel,80.00,248,"19,840.00","8,134.40",41%,Outlet
West Gear,1128299,16/7/2021,South,Louisiana,New Orleans,Men's Street Footwear,62.00,306,"18,972.00","8,157.96",43%,Outlet
West Gear,1128299,16/7/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,67.00,248,"16,616.00","7,643.36",46%,Outlet
West Gear,1128299,16/7/2021,South,Louisiana,New Orleans,Women's Street Footwear,69.00,210,"14,490.00","6,810.30",47%,Outlet
West Gear,1128299,16/7/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,62.00,198,"12,276.00","5,524.20",45%,Outlet
West Gear,1128299,16/7/2021,South,Louisiana,New Orleans,Men's Apparel,73.00,221,"16,133.00","7,905.17",49%,Outlet
West Gear,1128299,16/7/2021,South,Louisiana,New Orleans,Women's Apparel,81.00,208,"16,848.00","6,907.68",41%,Outlet
West Gear,1128299,17/8/2021,South,Louisiana,New Orleans,Men's Street Footwear,73.00,255,"18,615.00","8,749.05",47%,Outlet
West Gear,1128299,17/8/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,57.00,256,"14,592.00","6,420.48",44%,Outlet
West Gear,1128299,17/8/2021,South,Louisiana,New Orleans,Women's Street Footwear,50.00,217,"10,850.00","4,557.00",42%,Outlet
West Gear,1128299,17/8/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,55.00,143,"7,865.00","3,696.55",47%,Outlet
West Gear,1128299,17/8/2021,South,Louisiana,New Orleans,Men's Apparel,47.00,152,"7,144.00","3,500.56",49%,Outlet
West Gear,1128299,17/8/2021,South,Louisiana,New Orleans,Women's Apparel,46.00,102,"4,692.00","1,782.96",38%,Outlet
West Gear,1128299,18/9/2021,South,Louisiana,New Orleans,Men's Street Footwear,33.00,175,"5,775.00","2,425.50",42%,Outlet
West Gear,1128299,18/9/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,40.00,175,"7,000.00","3,010.00",43%,Outlet
West Gear,1128299,18/9/2021,South,Louisiana,New Orleans,Women's Street Footwear,30.00,96,"2,880.00","1,324.80",46%,Outlet
West Gear,1128299,18/9/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,34.00,80,"2,720.00","1,142.40",42%,Outlet
West Gear,1128299,18/9/2021,South,Louisiana,New Orleans,Men's Apparel,41.00,83,"3,403.00","1,633.44",48%,Outlet
West Gear,1128299,18/9/2021,South,Louisiana,New Orleans,Women's Apparel,30.00,90,"2,700.00","1,080.00",40%,Outlet
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Men's Street Footwear,25.00,124,"3,100.00","1,333.00",43%,Outlet
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,34.00,184,"6,256.00","2,815.20",45%,Outlet
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Women's Street Footwear,33.00,128,"4,224.00","1,900.80",45%,Outlet
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,31.00,120,"3,720.00","1,599.60",43%,Outlet
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Men's Apparel,39.00,112,"4,368.00","2,096.64",48%,Outlet
West Gear,1128299,17/10/2021,South,Louisiana,New Orleans,Women's Apparel,44.00,140,"6,160.00","2,464.00",40%,Outlet
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Men's Street Footwear,28.00,219,"6,132.00","2,882.04",47%,Outlet
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,35.00,224,"7,840.00","3,684.80",47%,Outlet
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Women's Street Footwear,30.00,158,"4,740.00","2,180.40",46%,Outlet
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,40.00,155,"6,200.00","2,852.00",46%,Outlet
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Men's Apparel,53.00,147,"7,791.00","3,661.77",47%,Outlet
West Gear,1128299,17/11/2021,South,Louisiana,New Orleans,Women's Apparel,64.00,180,"11,520.00","4,723.20",41%,Outlet
West Gear,1128299,16/12/2021,South,Louisiana,New Orleans,Men's Street Footwear,46.00,272,"12,512.00","5,755.52",46%,Outlet
West Gear,1128299,16/12/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,52.00,248,"12,896.00","5,674.24",44%,Outlet
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Women's Street Footwear,53.00,192,"10,176.00","4,375.68",43%,Outlet
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,53.00,192,"10,176.00","4,782.72",47%,Outlet
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Men's Apparel,55.00,168,"9,240.00","4,435.20",48%,Outlet
Foot Locker,1128299,16/12/2021,South,Louisiana,New Orleans,Women's Apparel,59.00,194,"11,446.00","4,578.40",40%,Outlet
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Men's Street Footwear,14.00,223,"3,122.00","1,061.48",34%,Outlet
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,20.00,209,"4,180.00","1,504.80",36%,Outlet
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Women's Street Footwear,21.00,162,"3,402.00","1,258.74",37%,Outlet
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,26.00,166,"4,316.00","1,812.72",42%,Outlet
Foot Locker,1197831,5/1/2021,South,Louisiana,New Orleans,Men's Apparel,28.00,111,"3,108.00",870.24,28%,Outlet
West Gear,1197831,5/1/2021,South,Louisiana,New Orleans,Women's Apparel,23.00,147,"3,381.00","1,690.50",50%,Outlet
Foot Locker,1197831,4/2/2021,South,Louisiana,New Orleans,Men's Street Footwear,18.00,200,"3,600.00","1,152.00",32%,Outlet
Foot Locker,1197831,4/2/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,28.00,180,"5,040.00","1,663.20",33%,Outlet
Foot Locker,1197831,4/2/2021,South,Louisiana,New Orleans,Women's Street Footwear,28.00,128,"3,584.00","1,254.40",35%,Outlet
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Women's Athletic Footwear,27.00,116,"3,132.00","1,315.44",42%,Outlet
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Men's Apparel,31.00,88,"2,728.00",818.40,30%,Outlet
Foot Locker,1197831,4/2/2021,West,Idaho,Boise,Women's Apparel,26.00,135,"3,510.00","1,825.20",52%,Outlet
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Men's Street Footwear,21.00,200,"4,200.00","1,554.00",37%,Outlet
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Men's Athletic Footwear,27.00,188,"5,076.00","1,979.64",39%,Outlet
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Women's Street Footwear,20.00,135,"2,700.00","1,026.00",38%,Outlet
Foot Locker,1197831,6/3/2021,West,Idaho,Boise,Women's Athletic Footwear,26.00,112,"2,912.00","1,368.64",47%,Outlet
West Gear,1197831,6/3/2021,West,Idaho,Boise,Men's Apparel,32.00,88,"2,816.00",985.60,35%,Outlet
West Gear,1197831,6/3/2021,West,Idaho,Boise,Women's Apparel,25.00,124,"3,100.00","1,643.00",53%,Outlet
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Street Footwear,15.00,215,"3,225.00","1,354.50",42%,Outlet
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Athletic Footwear,21.00,215,"4,515.00","1,760.85",39%,Outlet
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Street Footwear,19.00,162,"3,078.00","1,138.86",37%,Outlet
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Athletic Footwear,20.00,116,"2,320.00","1,136.80",49%,Outlet
West Gear,1197831,5/4/2021,West,Idaho,Boise,Men's Apparel,27.00,91,"2,457.00",786.24,32%,Outlet
West Gear,1197831,5/4/2021,West,Idaho,Boise,Women's Apparel,23.00,176,"4,048.00","2,307.36",57%,Outlet
West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's Street Footwear,14.00,210,"2,940.00","1,234.80",42%,Outlet
West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's Athletic Footwear,22.00,247,"5,434.00","2,227.94",41%,Outlet
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Street Footwear,18.00,184,"3,312.00","1,291.68",39%,Outlet
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Athletic Footwear,24.00,155,"3,720.00","1,860.00",50%,Outlet
West Gear,1197831,5/5/2021,West,Idaho,Boise,Men's Apparel,34.00,120,"4,080.00","1,428.00",35%,Outlet
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Apparel,33.00,240,"7,920.00","4,356.00",55%,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Street Footwear,31.00,233,"7,223.00","2,744.74",38%,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Athletic Footwear,35.00,263,"9,205.00","3,774.05",41%,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Women's Street Footwear,34.00,186,"6,324.00","2,592.84",41%,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Women's Athletic Footwear,33.00,187,"6,171.00","3,023.79",49%,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Men's Apparel,43.00,158,"6,794.00","2,309.96",34%,Outlet
West Gear,1197831,4/6/2021,West,Idaho,Boise,Women's Apparel,39.00,248,"9,672.00","5,319.60",55%,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Street Footwear,35.00,264,"9,240.00","4,250.40",46%,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Athletic Footwear,40.00,271,"10,840.00","4,661.20",43%,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Women's Street Footwear,34.00,278,"9,452.00","3,969.84",42%,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Women's Athletic Footwear,38.00,158,"6,004.00","3,182.12",53%,Outlet
West Gear,1197831,6/7/2021,West,Idaho,Boise,Men's Apparel,43.00,173,"7,439.00","2,975.60",40%,Outlet
Foot Locker,1197831,6/7/2021,West,Idaho,Boise,Women's Apparel,51.00,264,"13,464.00","7,943.76",59%,Outlet
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Men's Street Footwear,38.00,233,"8,854.00","3,718.68",42%,Outlet
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Men's Athletic Footwear,37.00,255,"9,435.00","4,057.05",43%,Outlet
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Women's Street Footwear,39.00,305,"11,895.00","5,114.85",43%,Outlet
Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Women's Athletic Footwear,33.00,162,"5,346.00","2,940.30",55%,Outlet
Sports Direct,1197831,8/8/2021,West,Idaho,Boise,Men's Apparel,39.00,166,"6,474.00","2,719.08",42%,Outlet
Sports Direct,1197831,8/8/2021,West,Idaho,Boise,Women's Apparel,44.00,239,"10,516.00","6,414.76",61%,Outlet
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Men's Street Footwear,41.00,230,"9,430.00","4,337.80",46%,Outlet
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Men's Athletic Footwear,38.00,219,"8,322.00","3,578.46",43%,Outlet
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Women's Street Footwear,43.00,203,"8,729.00","3,928.05",45%,Outlet
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Women's Athletic Footwear,40.00,136,"5,440.00","2,992.00",55%,Outlet
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Men's Apparel,42.00,140,"5,880.00","2,410.80",41%,Outlet
Sports Direct,1197831,5/9/2021,West,Idaho,Boise,Women's Apparel,36.00,200,"7,200.00","4,176.00",58%,Outlet
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Street Footwear,30.00,201,"6,030.00","2,773.80",46%,Outlet
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Athletic Footwear,27.00,190,"5,130.00","2,205.90",43%,Outlet
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Street Footwear,31.00,179,"5,549.00","2,330.58",42%,Outlet
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,116,"4,060.00","2,151.80",53%,Outlet
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Men's Apparel,25.00,123,"3,075.00","1,199.25",39%,Outlet
Sports Direct,1197831,4/10/2021,West,Idaho,Boise,Women's Apparel,34.00,179,"6,086.00","3,590.74",59%,Outlet
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Men's Street Footwear,27.00,203,"5,481.00","2,521.26",46%,Outlet
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Men's Athletic Footwear,28.00,223,"6,244.00","2,684.92",43%,Outlet
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Women's Street Footwear,42.00,210,"8,820.00","3,704.40",42%,Outlet
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Women's Athletic Footwear,43.00,158,"6,794.00","3,532.88",52%,Outlet
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Men's Apparel,41.00,149,"6,109.00","2,321.42",38%,Outlet
Sports Direct,1197831,5/11/2021,West,Idaho,Boise,Women's Apparel,51.00,194,"9,894.00","5,837.46",59%,Outlet
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Men's Street Footwear,40.00,240,"9,600.00","4,320.00",45%,Outlet
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Men's Athletic Footwear,41.00,240,"9,840.00","4,526.40",46%,Outlet
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Women's Street Footwear,47.00,223,"10,481.00","4,611.64",44%,Outlet
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Women's Athletic Footwear,44.00,184,"8,096.00","4,209.92",52%,Outlet
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Men's Apparel,43.00,147,"6,321.00","2,591.61",41%,Outlet
Foot Locker,1197831,4/12/2021,West,Idaho,Boise,Women's Apparel,47.00,232,"10,904.00","6,651.44",61%,Outlet
Foot Locker,1128299,23/1/2021,West,Idaho,Boise,Men's Street Footwear,23.00,136,"3,128.00","1,251.20",40%,Outlet
Foot Locker,1128299,23/1/2021,West,Idaho,Boise,Men's Athletic Footwear,30.00,140,"4,200.00","1,806.00",43%,Outlet
Foot Locker,1128299,23/1/2021,West,Idaho,Boise,Women's Street Footwear,31.00,145,"4,495.00","1,753.05",39%,Outlet
Foot Locker,1128299,23/1/2021,West,Idaho,Boise,Women's Athletic Footwear,30.00,88,"2,640.00",976.80,37%,Outlet
Foot Locker,1128299,23/1/2021,West,Idaho,Boise,Men's Apparel,35.00,68,"2,380.00",809.20,34%,Outlet
Foot Locker,1128299,23/1/2021,West,Idaho,Boise,Women's Apparel,27.00,140,"3,780.00","1,020.60",27%,Outlet
Foot Locker,1128299,23/2/2021,West,Idaho,Boise,Men's Street Footwear,21.00,162,"3,402.00","1,258.74",37%,Outlet
Foot Locker,1128299,23/2/2021,West,Idaho,Boise,Men's Athletic Footwear,28.00,128,"3,584.00","1,541.12",43%,Outlet
Foot Locker,1128299,23/2/2021,West,Idaho,Boise,Women's Street Footwear,28.00,124,"3,472.00","1,458.24",42%,Outlet
Foot Locker,1128299,23/2/2021,West,Arizona,Phoenix,Women's Athletic Footwear,26.00,68,"1,768.00",742.56,42%,Outlet
Foot Locker,1128299,23/2/2021,West,Arizona,Phoenix,Men's Apparel,36.00,51,"1,836.00",679.32,37%,Outlet
Foot Locker,1128299,23/2/2021,West,Arizona,Phoenix,Women's Apparel,31.00,116,"3,596.00",970.92,27%,Outlet
Foot Locker,1128299,22/3/2021,West,Arizona,Phoenix,Men's Street Footwear,29.00,160,"4,640.00","1,856.00",40%,Outlet
Foot Locker,1128299,22/3/2021,West,Arizona,Phoenix,Men's Athletic Footwear,38.00,116,"4,408.00","1,939.52",44%,Outlet
Foot Locker,1128299,22/3/2021,West,Arizona,Phoenix,Women's Street Footwear,37.00,119,"4,403.00","1,805.23",41%,Outlet
